ID,stakeholder,source_ID,doc_tone,doc_type,doc_raw,continent,region,country,country_code,income_level,urban_rural,month,year,topic_ID,title,report_ID,num_pages,URL,filename_original,word_count,continent_main,region_main,success_failure,ewb_Functional,ewb_Community.capacity,ewb_maintenance,wb_projectPerformance,wb_risktoDevelopment,matched_success_pathways,matched_fail_pathways,weighted_outcome,binary_outcome
104-17-GTM-31,Engineer,EWB,I,B ,B ,Americas,Latin America and the Caribbean,Guatemala,GTM,UM,none,1,2017,water,"Meet Our Guatemala Deputy Director, Waleska Crowe",,1,https://www.ewb-usa.org/meet-our-guatemala-deputy-director-waleska-crowe/,,2289,Americas,Latin America and the Caribbean,NA,,,,NA,,0,-1,-0.333333333,0
104-17-HND-18,Engineer,EWB,I,B ,B ,Americas,Latin America and the Caribbean,"Honduras, Nicaragua",HND,LM,none,1,2017,"ag, water",#MoreThanEngineers: Why We Love (and Need!) our Non-Engineer Volunteers,,1,https://www.ewb-usa.org/17161-2/,,4395,Americas,Latin America and the Caribbean,NA,,,,NA,,0,-1,-0.333333333,0
104-17-IND-21,Engineer,EWB,I,B ,B ,Asia,Southern Asia,India,IND,LM,rural,1,2017,water,Lessons from the Field: The Merits of Community Ownership,,1,https://www.ewb-usa.org/lessons-from-the-field-the-merits-of-community-ownership/,,6219,Asia,Southern Asia,NA,,,,NA,,0,0,0,None
104-17-JEY-29,Engineer,EWB,I,B ,B ,Europe,Northern Europe,Jersey,JEY,none,none,1,2017,"ag, water",Students Harvest Success by Taking on a City's Food Desert,,1,https://www.ewb-usa.org/students-harvest-success-by-taking-on-a-citys-food-desert/,,5531,Europe,Northern Europe,NA,,,,NA,,2,0,0.285714286,1
104-17-KEN-125,Engineer,EWB,F,PR,ME,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,NA,2017,water,Montana State University Chapter,,5,,,11804,Africa,Sub-Saharan Africa,NA,,,,NA,,2,0,0.285714286,1
104-17-KEN-28,Engineer,EWB,I,B ,B ,Africa,Sub-Saharan Africa,Kenya,KEN,LM,none,1,2017,water,Community Engagement: What it is and Why it Matters,,1,https://www.ewb-usa.org/community-engagement-what-it-is-and-why-it-matters/,,3208,Africa,Sub-Saharan Africa,NA,,,,NA,,2,0,0.285714286,1
104-17-MEX-101,Engineer,EWB,F,PR,PIM,Americas,Latin America and the Caribbean,"Mexico, Nicaragua, Argentina, Chile",MEX,UM,none,NA,2017,"ag, water",Carroll College Chapter,,11,,,15779,Americas,Latin America and the Caribbean,NA,,,,NA,,2,0,0.285714286,1
104-17-MEX-129,Engineer,EWB,F,PR,ME,Americas,Latin America and the Caribbean,Mexico,MEX,UM,none,NA,2017,"ag, water",Carroll College Chapter,,19,,,31851,Americas,Latin America and the Caribbean,NA,,,,NA,,5,0,0.714285714,1
104-17-MEX-130,Engineer,EWB,F,PR,ME,Americas,Latin America and the Caribbean,Mexico,MEX,UM,none,NA,2017,"ag, water",Carroll College Chapter,,47,,,30419,Americas,Latin America and the Caribbean,NA,,,,NA,,2,0,0.285714286,1
104-17-MEX-92,Engineer,EWB,F,PR,ME,Americas,Latin America and the Caribbean,Mexico,MEX,UM,none,NA,2017,"ag, water",carroll,,19,,,31413,Americas,Latin America and the Caribbean,NA,,,,NA,,5,0,0.714285714,1
104-17-MEX-94,Engineer,EWB,F,PR,ME,Americas,Latin America and the Caribbean,Mexico,MEX,UM,none,NA,2017,"ag, water",carroll,,19,,,31413,Americas,Latin America and the Caribbean,NA,,,,NA,,5,0,0.714285714,1
104-17-NIC-17,Engineer,EWB,I,B ,B ,Americas,Latin America and the Caribbean,"Guatemala, Nicaragua",NIC,LM,none,1,2017,water,EWB-USA's Global Impact: Community Engagement as Development,,1,https://www.ewb-usa.org/ewb-usas-global-impact-community-engagement-as-development/,,3939,Americas,Latin America and the Caribbean,NA,,,,NA,,2,0,0.285714286,1
104-17-NIC-89,Engineer,EWB,F,PR,ME,Americas,Latin America and the Caribbean,Nicaragua,NIC,LM,none,NA,2017,water,rice-uni,,29,,,25305,Americas,Latin America and the Caribbean,1,51-75%,Yes,Yes,NA,,NA,NA,NA,NA
104-17-NPL-131,Engineer,EWB,F,PR,ME,Asia,Southern Asia,Nepal,NPL,LO,none,NA,2017,water,University of Colorado Boulder Chapter,,10,,,14548,Asia,Southern Asia,NA,,,,NA,,2,0,0.285714286,1
104-17-NPL-132,Engineer,EWB,F,PR,ME,Asia,Southern Asia,Nepal,NPL,LO,none,NA,2017,water,University of Colorado Boulder Chapter,,6,,,8502,Asia,Southern Asia,1,76-100%,Yes,Yes,NA,,NA,NA,NA,NA
104-17-PER-26,Engineer,EWB,I,B ,B ,Americas,Latin America and the Caribbean,Peru,PER,UM,none,1,2017,water,World Water Day: Taking Strides to End the World Water Crisis,,1,https://www.ewb-usa.org/world-water-day-taking-strides-to-end-the-world-water-crisis/,,2305,Americas,Latin America and the Caribbean,NA,,,,NA,,2,0,0.285714286,1
104-17-PER-87,Engineer,EWB,F,PR,ME,"Americas, Asia","Latin America and the Caribbean, Western Asia","Peru, Jordan",PER,UM,none,NA,2017,"ag, water",sonoma-prof-ch,,11,,,13343,Americas,Latin America and the Caribbean,NA,,,,NA,,3,-1,0.095238095,1
104-17-PER-90,Engineer,EWB,F,PR,ME,Americas,Latin America and the Caribbean,Peru,PER,UM,none,NA,2017,water,utah-state,,9,,,9158,Americas,Latin America and the Caribbean,1,76-100%,Yes,No,NA,,NA,NA,NA,NA
104-17-SLV-116,Engineer,EWB,F,PR,ME,Americas,Latin America and the Caribbean,El Salvador,SLV,LM,none,NA,2017,"ag, water",Washington DC Professional Chapter,,24,,,57425,Americas,Latin America and the Caribbean,1,76-100%,Yes,Yes,NA,,NA,NA,NA,NA
104-17-TZA-143,Engineer,EWB,F,PR,ME,Africa,Sub-Saharan Africa,Tanzania,TZA,LO,none,NA,2017,"ag, water",University of Cincinnati Chapter,,17,,,19117,Africa,Sub-Saharan Africa,1,76-100%,Yes,Yes,NA,,3,0,0.428571429,1
104-17-TZA-144,Engineer,EWB,F,PR,ME,Africa,Sub-Saharan Africa,Tanzania,TZA,LO,none,NA,2017,water,University of Cincinnati Chapter,,7,,,13147,Africa,Sub-Saharan Africa,1,76-100%,Yes,Yes,NA,,3,0,0.428571429,1
104-17-UGA-96,Engineer,EWB,F,PR,ME,Africa,Sub-Saharan Africa,Uganda,UGA,LO,none,NA,2017,"ag, water",columbia,,9,,,20917,Africa,Sub-Saharan Africa,1,76-100%,Yes,Yes,NA,,NA,NA,NA,NA
104-17-UGA-99,Engineer,EWB,F,PR,PIM,Africa,Sub-Saharan Africa,Uganda,UGA,LO,rural,NA,2017,"ag, water",columbia,,14,,,36744,Africa,Sub-Saharan Africa,1,76-100%,Yes,Yes,NA,,NA,NA,NA,NA
104-18-999-1,Engineer,EWB,I,B ,B ,all,all,all,999,none,none,1,2018,"ag, water",After the Fires: EWB-USA Proves the Power of Engineering in Disaster Recovery,,1,https://www.ewb-usa.org/after-the-fires-ewb-usa-proves-the-power-of-engineering-in-disaster-recovery/,,6606,all,all,NA,,,,NA,,2,0,0.285714286,1
104-18-999-9,Engineer,EWB,I,B ,B ,all,all,all,999,none,urban,1,2018,"ag, water","Think Globally, Act Locally: Engineering Change with Community Engineering Corps",,1,https://www.ewb-usa.org/think-globally-act-locally-engineering-change-community-engineering-corps/,,2953,all,all,NA,,,,NA,,0,-1,-0.333333333,0
104-18-BOL-106,Engineer,EWB,F,PR,ME,Americas,Latin America and the Caribbean,Bolivia,BOL,LM,none,NA,2018,"ag, water",University of Kansas,,23,,,38752,Americas,Latin America and the Caribbean,1,76-100%,Yes,Yes,NA,,NA,NA,NA,NA
104-18-BOL-107,Engineer,EWB,F,PR,ME,Americas,Latin America and the Caribbean,Bolivia,BOL,LM,none,NA,2018,"ag, water",University of Kansas,,19,,,32632,Americas,Latin America and the Caribbean,1,76-100%,Yes,Yes,NA,,NA,NA,NA,NA
104-18-DMA-109,Engineer,EWB,F,PR,ME,"Americas, Africa","Latin America and the Caribbean, Sub-Saharan Africa","Dominica, Dominican Republic, Ethiopia, Madagascar",DMA,UM,none,NA,2018,"ag, water",Yale University Chapter,,12,,,28911,Americas,Latin America and the Caribbean,NA,,,,NA,,3,0,0.428571429,1
104-18-DMA-11,Engineer,EWB,I,B ,B ,Americas,Latin America and the Caribbean,Dominica,DMA,UM,none,1,2018,water,"Meet Our New Engineering Service Corps Project Coordinator, Julia Slusarz",,1,https://www.ewb-usa.org/meet-new-engineering-service-corps-project-coordinator-julia-slusarz/,,2122,Americas,Latin America and the Caribbean,NA,,,,NA,,0,-1,-0.333333333,0
104-18-DMA-3,Engineer,EWB,I,B ,B ,"Africa, Americas, Asia","Sub-Saharan Africa, Latin America and the Caribbean, South-eastern Asia, Southern Asia","Ethiopia, Kenya, Somalia, Dominica, Haiti, Cambodia, India",DMA,UM,rural,1,2018,"ag, water","Building a More Sustainable, Climate-Resilient and Just Future with EWB-USA",,1,https://www.ewb-usa.org/building-a-more-sustainable-climate-resilient-and-just-future-with-ewb-usa/,,5929,Americas,Latin America and the Caribbean,NA,,,,NA,,0,-1,-0.333333333,0
104-18-ECU-8,Engineer,EWB,I,B ,B ,Americas,Latin America and the Caribbean,Ecuador,ECU,UM,none,1,2018,water,Making EWB-USA Feel Like Home for Everyone,,1,https://www.ewb-usa.org/making-ewb-usa-feel-like-home-for-everyone/,,2634,Americas,Latin America and the Caribbean,NA,,,,NA,,0,-1,-0.333333333,0
104-18-ETH-6,Engineer,EWB,I,B ,B ,Africa,Sub-Saharan Africa,"Ethiopia, Somalia",ETH,LO,rural,1,2018,water,Clean Power and Job Creation: Improving the Lives of Somali Refugees in the Vast Ethiopian Desert,,1,https://www.ewb-usa.org/clean-power-and-job-creation-improving-the-lives-of-somali-refugees-in-the-vast-ethiopian-desert/,,5747,Africa,Sub-Saharan Africa,NA,,,,NA,,0,-1,-0.333333333,0
104-18-FJI-119,Engineer,EWB,F,PR,ME,"Oceania, Africa, Asia","Melanesia, Sub-Saharan Africa, South-eastern Asia","Fiji, Mali, Philippines",FJI,UM,none,NA,2018,water,San Francisco Professional Chapter,,105,,,45243,Oceania,Melanesia,1,76-100%,Yes,Yes,NA,,NA,NA,NA,NA
104-18-FJI-120,Engineer,EWB,F,PR,ME,"Oceania, Africa, Asia","Melanesia, Sub-Saharan Africa, South-eastern Asia","Fiji, Mali, Philippines",FJI,UM,none,NA,2018,water,San Francisco Professional Chapter,,90,,,31868,Oceania,Melanesia,1,76-100%,Yes,Yes,NA,,NA,NA,NA,NA
104-18-FJI-91,Engineer,EWB,F,PR,ME,"Oceania, Africa, Asia","Melanesia, Sub-Saharan Africa, South-eastern Asia","Fiji, Mali, Philippines",FJI,UM,none,NA,2018,water,san-fran-prof-ch,,15,,,43056,Oceania,Melanesia,1,76-100%,Yes,Yes,NA,,NA,NA,NA,NA
104-18-GMB-88,Engineer,EWB,F,PR,ME,Africa,Sub-Saharan Africa,"Gambia, Uganda",GMB,LO,none,NA,2018,"ag, water",clemson,,13,,,37560,Africa,Sub-Saharan Africa,1,76-100%,Yes,Yes,NA,,NA,NA,NA,NA
104-18-GTM-93,Engineer,EWB,F,PR,ME,Americas,Latin America and the Caribbean,Guatemala,GTM,UM,none,NA,2018,water,u-minn,,17,,,26675,Americas,Latin America and the Caribbean,NA,,,,NA,,3,0,0.428571429,1
104-18-HND-10,Engineer,EWB,I,B ,B ,Americas,Latin America and the Caribbean,"El Salvador, Honduras",HND,LM,none,1,2018,"ag, water",Bringing Water Down the Mountain in Honduras Nahuaterique Region,,1,https://www.ewb-usa.org/bringing-water-mountain-honduras-nahuaterique-region/,,4165,Americas,Latin America and the Caribbean,NA,,,,NA,,0,-1,-0.333333333,0
104-18-KEN-2,Engineer,EWB,I,B ,B ,"Africa, Americas, Europe","Sub-Saharan Africa, Latin America and the Caribbean, Western Europe","Kenya, Dominica, Dominican Republic, Guatemala, Belgium, France",KEN,LM,none,1,2018,water,"Congratulations, EWB-USA Class of 2018!",,1,https://www.ewb-usa.org/congratulations-ewb-usa-class-of-2018/,,6600,Africa,Sub-Saharan Africa,NA,,,,NA,,0,-1,-0.333333333,0
104-18-MEX-100,Engineer,EWB,F,PR,ME,Americas,Latin America and the Caribbean,Mexico,MEX,UM,rural,NA,2018,"ag, water",utah-state,,18,,,35177,Americas,Latin America and the Caribbean,1,76-100%,Yes,Yes,NA,,NA,NA,NA,NA
104-18-MOZ-7,Engineer,EWB,I,B ,B ,"Africa, Asia","Sub-Saharan Africa, Southern Asia","Mozambique, India",MOZ,LO,none,1,2018,"ag, water","Meet Our Engineering Service Corps Senior Program Manager, Kevin Andrezejewski",,1,https://www.ewb-usa.org/meet-our-engineering-service-corps-senior-program-manager-kevin-andrezejewski/,,2684,Africa,Sub-Saharan Africa,NA,,,,NA,,0,-1,-0.333333333,0
104-18-MWI-0,Engineer,EWB,I,B ,B ,Africa,Sub-Saharan Africa,Malawi,MWI,LO,rural,1,2018,water,Spotlight on EWB-USA Volunteer Philip Wolstenholme,,1,https://www.ewb-usa.org/spotlight-on-ewb-usa-volunteer-philip-wolstenholme/,,6419,Africa,Sub-Saharan Africa,NA,,,,NA,,2,0,0.285714286,1
104-18-MWI-12,Engineer,EWB,I,B ,B ,Africa,Sub-Saharan Africa,"Ethiopia, Malawi",MWI,LO,rural,1,2018,water,Every Mother Deserves a Healthy Birth Story,,1,https://www.ewb-usa.org/every-mother-deserves-healthy-birth-story/,,6163,Africa,Sub-Saharan Africa,NA,,,,NA,,0,-1,-0.333333333,0
104-18-MWI-126,Engineer,EWB,F,PR,ME,Africa,Sub-Saharan Africa,"Malawi, Kenya",MWI,LO,rural,NA,2018,"ag, water","California Polytechnic University, SLO Chapter",,14,,,32396,Africa,Sub-Saharan Africa,1,76-100%,Yes,Yes,NA,,NA,NA,NA,NA
104-18-MWI-127,Engineer,EWB,F,PR,ME,"Africa, Asia","Sub-Saharan Africa, Western Asia","Malawi, Jordan",MWI,LO,rural,NA,2018,"ag, water",University of Delaware Chapter,,16,,,28955,Africa,Sub-Saharan Africa,1,76-100%,Yes,Yes,NA,,NA,NA,NA,NA
104-18-MWI-128,Engineer,EWB,F,PR,ME,"Africa, Asia","Sub-Saharan Africa, Western Asia","Malawi, Jordan",MWI,LO,rural,NA,2018,"ag, water",University of Delaware Chapter,,16,,,28949,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.142857143,1
104-18-NIC-4,Engineer,EWB,I,B ,B ,Americas,Latin America and the Caribbean,"El Salvador, Guatemala, Honduras, Mexico, Nicaragua",NIC,LM,none,1,2018,"ag, water",Brewing Good: Helping Nicaraguan Farmers Take Beans to Market,,1,https://www.ewb-usa.org/brewing-good-ewb-usa-assists-nicaraguan-farmers-in-taking-beans-to-market/,,5560,Americas,Latin America and the Caribbean,NA,,,,NA,,0,-1,-0.333333333,0
104-18-PAN-134,Engineer,EWB,F,PR,ME,Americas,Latin America and the Caribbean,Panama,PAN,H,none,NA,2018,water,University of Missouri Kansas City Chapter,,16,,,13989,Americas,Latin America and the Caribbean,1,76-100%,Yes,Yes,NA,,NA,NA,NA,NA
104-18-PAN-135,Engineer,EWB,F,PR,ME,Americas,Latin America and the Caribbean,Panama,PAN,H,none,NA,2018,water,University of Missouri Kansas City Chapter,,7,,,13687,Americas,Latin America and the Caribbean,1,76-100%,Yes,Yes,NA,,NA,NA,NA,NA
104-18-PER-136,Engineer,EWB,F,PR,ME,Americas,Latin America and the Caribbean,Peru,PER,UM,none,NA,2018,"ag, water",Sonoma County Professional Chapter,,9,,,10513,Americas,Latin America and the Caribbean,NA,,,,NA,,4,0,0.571428571,1
104-18-PER-137,Engineer,EWB,F,PR,ME,Americas,Latin America and the Caribbean,Peru,PER,UM,none,NA,2018,"ag, water",Sonoma County Professional Chapter,,9,,,9303,Americas,Latin America and the Caribbean,NA,,,,NA,,3,-1,0.095238095,1
104-18-PER-138,Engineer,EWB,F,PR,ME,Americas,Latin America and the Caribbean,Peru,PER,UM,none,NA,2018,"ag, water",Sonoma County Professional Chapter,,10,,,12610,Americas,Latin America and the Caribbean,NA,,,,NA,,1,-1,-0.19047619,0
104-18-PER-139,Engineer,EWB,F,PR,ME,Americas,Latin America and the Caribbean,Peru,PER,UM,none,NA,2018,"ag, water",Sonoma County Professional Chapter,,17,,,38709,Americas,Latin America and the Caribbean,NA,,,,NA,,1,0,0.142857143,1
104-18-PER-140,Engineer,EWB,F,PR,ME,Americas,Latin America and the Caribbean,Peru,PER,UM,none,NA,2018,"ag, water",Sonoma County Professional Chapter,,17,,,38709,Americas,Latin America and the Caribbean,NA,,,,NA,,1,0,0.142857143,1
104-18-PER-141,Engineer,EWB,F,PR,ME,Americas,Latin America and the Caribbean,Peru,PER,UM,none,NA,2018,"ag, water",Sonoma County Professional Chapter,,17,,,38709,Americas,Latin America and the Caribbean,NA,,,,NA,,1,0,0.142857143,1
104-18-RWA-142,Engineer,EWB,F,PR,ME,Africa,Sub-Saharan Africa,"Rwanda, Kenya, Uganda, Congo",RWA,LO,none,NA,2018,"ag, water",University of Colorado Boulder Chapter,,24,,,46710,Africa,Sub-Saharan Africa,1,76-100%,Yes,Yes,NA,,NA,NA,NA,NA
104-18-UGA-13,Engineer,EWB,I,B ,B ,"Africa, Americas","Northern Africa, Sub-Saharan Africa, Latin America and the Caribbean","Sudan, South Sudan, Uganda, Congo, Guatemala, Nicaragua",UGA,LO,none,1,2018,water,EWB-USA to Open Country Office in Uganda,,1,https://www.ewb-usa.org/ewb-usa-open-country-office-uganda/,,4473,Africa,Sub-Saharan Africa,NA,,,,NA,,0,-1,-0.333333333,0
104-18-UGA-147,Engineer,EWB,F,PR,ME,"Africa, Americas","Sub-Saharan Africa, Latin America and the Caribbean","Uganda, Kenya, Peru",UGA,LO,none,NA,2018,"ag, water",Columbia University Chapter,,21,,,39075,Africa,Sub-Saharan Africa,0,0-50%,No,No,NA,,NA,NA,NA,NA
104-18-UGA-5,Engineer,EWB,I,B ,B ,"Africa, Americas","Sub-Saharan Africa, Latin America and the Caribbean","Uganda, Nicaragua",UGA,LO,none,1,2018,"ag, water",A Conversation With Volunteer and Corporate Champion Heidi Lemieux,,1,https://www.ewb-usa.org/a-conversation-with-volunteer-and-corporate-champion-heidi-lemieux/,,6855,Africa,Sub-Saharan Africa,NA,,,,NA,,1,0,0.142857143,1
104-18-UGA-97,Engineer,EWB,F,PR,ME,Africa,Sub-Saharan Africa,"Uganda, Angola",UGA,LO,rural,NA,2018,"ag, water",columbia,,16,,,45739,Africa,Sub-Saharan Africa,1,76-100%,Yes,Yes,NA,,NA,NA,NA,NA
104-18-USA-133,Engineer,EWB,F,PR,ME,Americas,"Northern America, Latin America and the Caribbean","United States of America, Nicaragua",USA,H,none,NA,2018,"ag, water",San Francisco Professional Chapter,,10,,,15732,Americas,Northern America,NA,,,,NA,,1,0,0.142857143,1
104-19-DMA-110,Engineer,EWB,F,PR,ME,Americas,Latin America and the Caribbean,"Dominica, Dominican Republic",DMA,UM,none,NA,2019,water,University of Rochester Chapter,,15,,,25423,Americas,Latin America and the Caribbean,1,76-100%,Yes,Yes,NA,,NA,NA,NA,NA
104-19-DMA-111,Engineer,EWB,F,PR,ME,"Americas, Africa","Latin America and the Caribbean, Sub-Saharan Africa","Dominica, Dominican Republic, Ethiopia, Madagascar",DMA,UM,none,NA,2019,"ag, water",University of Rochester Chapter,,45,,,40638,Americas,Latin America and the Caribbean,1,76-100%,Yes,Yes,NA,,NA,NA,NA,NA
104-19-DMA-112,Engineer,EWB,F,PR,ME,Americas,Latin America and the Caribbean,"Dominica, Dominican Republic",DMA,UM,none,NA,2019,water,University of Rochester Chapter,,7,,,25089,Americas,Latin America and the Caribbean,1,76-100%,Yes,Yes,NA,,NA,NA,NA,NA
108-99-999-148,Engineer,TT,I,PP,PP,all,all,all,999,none,rural,NA,NA,ag,Agribusiness Expansion in Macedonia,,NA,http://www.tetratech.com/en/projects/agribusiness-expansion-in-macedonia,,3352,all,all,NA,,,,NA,,NA,NA,NA,NA
108-99-999-149,Engineer,TT,I,PP,PP,all,all,all,999,none,none,NA,NA,ag,Agricultural Growth and Rural Opportunities Activity in Kosovo,,NA,http://www.tetratech.com/en/projects/agricultural-growth-and-rural-opportunities-activity-in-kosovo,,3815,all,all,NA,,,,NA,,NA,NA,NA,NA
108-99-AFG-150,Engineer,TT,I,PP,PP,Asia,Southern Asia,Afghanistan,AFG,LO,rural,NA,NA,ag,"Alternative Development Program, Southwest Afghanistan",,NA,http://www.tetratech.com/en/projects/alternative-development-program-southwest-afghanistan,,3165,Asia,Southern Asia,NA,,,,NA,,NA,NA,NA,NA
108-99-KEN-151,Engineer,TT,I,PP,PP,"Africa, Europe","Sub-Saharan Africa, Northern Europe","Kenya, Denmark",KEN,LM,none,NA,NA,ag,Business Advocacy Fund in Kenya,,NA,http://www.tetratech.com/en/projects/business-advocacy-fund-in-kenya,,4982,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
108-99-LBR-152,Engineer,TT,I,PP,PP,Africa,Sub-Saharan Africa,Liberia,LBR,LO,none,NA,NA,ag,Excellence in Higher Education for Liberian Development,,NA,http://www.tetratech.com/en/projects/excellence-in-higher-education-for-liberian-development,,2423,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
108-99-UGA-153,Engineer,TT,I,PP,PP,Africa,Sub-Saharan Africa,Uganda,UGA,LO,none,NA,NA,ag,Feed the Future Uganda Agricultural Inputs Activity,,NA,http://www.tetratech.com/en/projects/feed-the-future-agricultural-inputs-uganda,,3782,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
108-99-GEO-154,Engineer,TT,I,PP,PP,Asia,Western Asia,Georgia,GEO,UM,urban,NA,NA,none,Georgia Good Governance Initiative,,NA,http://www.tetratech.com/en/projects/georgia-good-governance-initiative,,4034,Asia,Western Asia,NA,,,,NA,,NA,NA,NA,NA
108-99-UGA-155,Engineer,TT,I,PP,PP,Africa,Sub-Saharan Africa,Uganda,UGA,LO,rural,NA,NA,ag,Growing Uganda's Agricultural Economy,,NA,http://www.tetratech.com/en/projects/growing-ugandas-agricultural-economy,,2413,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
108-99-NER-156,Engineer,TT,I,PP,PP,Africa,Sub-Saharan Africa,"Niger, Nigeria",NER,LO,"rural, urban",NA,NA,ag,Growth and Employment in States 4,,NA,http://www.tetratech.com/en/projects/growth-and-employment-in-states-4,,3314,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
108-99-HTI-157,Engineer,TT,I,PP,PP,Americas,Latin America and the Caribbean,Haiti,HTI,LO,none,NA,NA,none,"Local Enterprise and Value Chain Enhancement, Haiti",,NA,http://www.tetratech.com/en/projects/local-enterprise-and-value-chain-enhancement-haiti,,2245,Americas,Latin America and the Caribbean,NA,,,,NA,,NA,NA,NA,NA
108-99-COL-158,Engineer,TT,I,PP,PP,Americas,Latin America and the Caribbean,Colombia,COL,UM,rural,NA,NA,ag,"More Investment for Alternative Development, Colombia",,NA,http://www.tetratech.com/en/projects/more-investment-for-alternative-development-colombia,,3772,Americas,Latin America and the Caribbean,NA,,,,NA,,NA,NA,NA,NA
108-99-EUR-159,Engineer,TT,I,PP,PP,Europe,[None],[None],EUR,none,rural,NA,NA,ag,"New Opportunities for Agriculture, Kosovo",,NA,http://www.tetratech.com/en/projects/new-opportunities-for-agriculture-kosovo,,3553,Europe,none,NA,,,,NA,,NA,NA,NA,NA
108-99-COG-160,Engineer,TT,I,PP,PP,Africa,Sub-Saharan Africa,"Congo, Democratic Republic of the Congo",COG,LM,none,NA,NA,ag,Strengthening Value Chains to Bolster Food Security,,NA,http://www.tetratech.com/en/strengtheningvaluechains,,3741,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
108-99-IRQ-161,Engineer,TT,I,PP,PP,Asia,Western Asia,Iraq,IRQ,UM,none,NA,NA,ag,Technical Assistance for Iraq INMA Agribusiness Program,,NA,http://www.tetratech.com/en/projects/technical-assistance-for-iraq-inma-agribusiness-program,,3249,Asia,Western Asia,NA,,,,NA,,NA,NA,NA,NA
